field_1,State_x,State_y,School Name,Institution Type,x_centroid,y_centroid,centroid_geom,geometry,nearest_polling_index,nearest_polling_distance,nearest_polling_name,nearest_polling_geometry
1121,MI,Michigan,michigan technological university,"Public, 4 Year",-88.5506844997669,47.10862898464126,"-88.5506844997669, 47.10862898464126","POLYGON ((-88.55095470000001 47.1213936, -88.55116200000001 47.121005, -88.551303 47.1209655, -88.5522081 47.1209247, -88.5524769 47.1207205, -88.55244329999999 47.1205506, -88.5524121 47.1203611, -88.5526474 47.1201471, -88.55259220000001 47.1200491, -88.5520544 47.1195737, -88.5515695 47.1191539, -88.551315 47.118971, -88.55096930000001 47.118739, -88.5502876 47.1184025, -88.54995630000001 47.1182734, -88.54904639999999 47.1180022, -88.5483574 47.1178536, -88.5477885 47.1177882, -88.5474164 47.1177752, -88.54729879999999 47.1174615, -88.5475172 47.1165238, -88.5474925 47.1164201, -88.5481764 47.1163581, -88.54921849999999 47.1164733, -88.55335460000001 47.1167925, -88.5533415 47.1121648, -88.5534547 47.1117991, -88.5540633 47.1112797, -88.5548809 47.1117372, -88.5562073 47.1121886, -88.5617664 47.1120258, -88.56210969999999 47.1092365, -88.56219539999999 47.1091638, -88.5634962 47.1076341, -88.56444860000001 47.1075424, -88.5646632 47.1052932, -88.5626247 47.1052348, -88.5628178 47.0982092, -88.55296869999999 47.0978732, -88.5530117 47.1015103, -88.54734860000001 47.1015021, -88.54732989999999 47.1042231, -88.5371645 47.1040002, -88.5372289 47.1088199, -88.54456740000001 47.1114486, -88.54494579999999 47.1114586, -88.5450309 47.1120105, -88.5450819 47.1132492, -88.545252 47.1133573, -88.54620180000001 47.1137083, -88.5465548 47.1139837, -88.5466856 47.1141534, -88.54679419999999 47.1143852, -88.5473186 47.1142883, -88.5484041 47.1148306, -88.54805450000001 47.1151294, -88.5473511 47.1152262, -88.546843 47.1152041, -88.5468023 47.1155333, -88.546786 47.1161863, -88.5468511 47.1164989, -88.54699340000001 47.1168751, -88.547156 47.1172431, -88.5468918 47.1172127, -88.54590229999999 47.1169514, -88.5464013 47.1164228, -88.54424 47.1158487, -88.5442572 47.1155207, -88.54439139999999 47.115277, -88.54354979999999 47.1149074, -88.54180789999999 47.1146614, -88.5405446 47.1143381, -88.53927090000001 47.1139984, -88.5393914 47.1135228, -88.53871669999999 47.1128692, -88.53786289999999 47.1121757, -88.5373431 47.1116135, -88.5364309 47.1109926, -88.53544290000001 47.1101328, -88.53486460000001 47.10969, -88.53450309999999 47.1095002, -88.5334142 47.1094891, -88.5347112 47.1107432, -88.5357551 47.111809, -88.5366014 47.1127455, -88.53833330000001 47.1143332, -88.5399029 47.1151487, -88.539269 47.1163158, -88.5387937 47.1161035, -88.5369788 47.1152441, -88.53669069999999 47.1150742, -88.53609539999999 47.1154369, -88.5373005 47.1165086, -88.5374638 47.1168157, -88.5376931 47.1170357, -88.5377663 47.1172974, -88.53788539999999 47.1174623, -88.5383264 47.1174965, -88.53875480000001 47.1174566, -88.5389993 47.1175278, -88.5396597 47.1179402, -88.54003590000001 47.1180881, -88.54091990000001 47.1186242, -88.5415302 47.1188873, -88.5426963 47.1193054, -88.5435469 47.1195856, -88.5437141 47.1196922, -88.544619 47.1199454, -88.54586879999999 47.1202397, -88.54603179999999 47.1204047, -88.5459774 47.1205128, -88.54598369999999 47.1207744, -88.547223 47.1210802, -88.5471751 47.1212018, -88.5491062 47.1217689, -88.54919150000001 47.1216693, -88.54951680000001 47.1216582, -88.54996800000001 47.1217108, -88.5502242 47.1217495, -88.5504274 47.1216665, -88.5505575 47.121495, -88.55095470000001 47.1213936))",557,0.14763214949749118,CLERK - SCHOOLCRAFT TOWNSHIP,POINT (-88.4087804 47.1901774)
1122,MI,Michigan,mid michigan college,"Public, 2 Year",-84.73025007868988,43.60175641809047,"-84.73025007868988, 43.60175641809047","POLYGON ((-84.7276803 43.600173, -84.7282029 43.6001727, -84.7282033 43.6005781, -84.72889360000001 43.6005778, -84.7288944 43.6013462, -84.72770869999999 43.6013469, -84.72771160000001 43.6041405, -84.7278635 43.6042317, -84.7284933 43.6041807, -84.7284942 43.6041297, -84.72850149999999 43.6037047, -84.7292195 43.6037111, -84.7292118 43.6041553, -84.7297094 43.6041595, -84.72995589999999 43.6041393, -84.7300876 43.6041441, -84.730926 43.6041744, -84.73094949999999 43.6033157, -84.7327854 43.6033203, -84.7327816 43.5995894, -84.7276797 43.5995921, -84.7276803 43.600173))",415,0.11411811488077178,CLERK - LINCOLN TOWNSHIP,POINT (-84.8040103 43.5104299)
1123,MI,Michigan,monroe county community college,"Public, 2 Year",-83.46887774654515,41.91701901000313,"-83.46887774654515, 41.91701901000313","POLYGON ((-83.4698372 41.9207508, -83.4727994 41.9154037, -83.47292179999999 41.9151779, -83.4729736 41.9150825, -83.4675793 41.9135355, -83.4667913 41.91506, -83.4653912 41.9177689, -83.4653035 41.9179386, -83.4648756 41.9187664, -83.4666158 41.9193443, -83.4670155 41.919554, -83.46729910000001 41.9197028, -83.4675763 41.9198116, -83.46769500000001 41.9198582, -83.46828720000001 41.9200905, -83.46871969999999 41.920277, -83.46918669999999 41.9205294, -83.4698372 41.9207508))",346,0.10650465493775395,CLERK - LUNA PIER CITY,POINT (-83.44268580000001 41.8099809)
1124,MI,Michigan,montcalm community college,"Public, 2 Year",-85.10048857184695,43.25468892355335,"-85.10048857184695, 43.25468892355335","POLYGON ((-85.09363500000001 43.2499567, -85.09364600000001 43.257241, -85.10382319999999 43.2572845, -85.1038018 43.2607693, -85.1084796 43.2607849, -85.1085439 43.2573001, -85.106205 43.2573314, -85.10616210000001 43.2535651, -85.103673 43.2535651, -85.10362979999999 43.2499962, -85.09363500000001 43.2499567))",417,0.04442106634750759,CLERK - SIDNEY TOWNSHIP,POINT (-85.1522507 43.2493662)
1125,MI,Michigan,mott community college,"Public, 2 Year",-83.69401822989512,43.02279957993574,"-83.69401822989512, 43.02279957993574","POLYGON ((-83.6942873 43.0229371, -83.69428189999999 43.0226625, -83.6937495 43.0226616, -83.69375479999999 43.0229371, -83.6942873 43.0229371))",360,0.29123119323259034,CLERK - HAZELTON TOWNSHIP,POINT (-83.9699201 43.1169699)
1126,MI,Michigan,mott community college,"Public, 2 Year",-83.67264033007241,43.020004447284656,"-83.67264033007241, 43.020004447284656","POLYGON ((-83.67503259999999 43.0188932, -83.6751191 43.0187433, -83.6751749 43.0186467, -83.67521840000001 43.0185712, -83.6752568 43.0185047, -83.6752829 43.0182909, -83.6751 43.0178965, -83.67503739999999 43.0178671, -83.6735137 43.0182239, -83.6731487 43.0182463, -83.6705472 43.0182949, -83.6705589 43.0186674, -83.6705791 43.0193135, -83.67059690000001 43.0210306, -83.67064209999999 43.0213284, -83.67068639999999 43.0219354, -83.670688 43.0219571, -83.6707133 43.0223037, -83.670739 43.0223772, -83.6709364 43.0229421, -83.6709354 43.0226895, -83.671245 43.0223037, -83.67141119999999 43.0222238, -83.6733845 43.0217998, -83.67359020000001 43.0217345, -83.67389350000001 43.0215104, -83.6739937 43.021429, -83.6742691 43.021193, -83.67444190000001 43.0210322, -83.6745257 43.0209542, -83.6745681 43.0208846, -83.6746869 43.0206898, -83.6747403 43.0200813, -83.6747798 43.0196314, -83.67503259999999 43.0188932))",360,0.31053582730217993,CLERK - HAZELTON TOWNSHIP,POINT (-83.9699201 43.1169699)
1127,MI,Michigan,muskegon community college,"Public, 2 Year",-86.19643114521172,43.24870792693836,"-86.19643114521172, 43.24870792693836","POLYGON ((-86.1983376 43.2523368, -86.19883849999999 43.2503014, -86.1990466 43.2452202, -86.1940659 43.2452005, -86.19395919999999 43.2523051, -86.1983376 43.2523368))",481,0.06287011674595178,CLERK - MUSKEGON HEIGHTS CITY,POINT (-86.2444687 43.201752)
1128,MI,Michigan,north central michigan college,"Public, 2 Year",-84.9525469682562,45.361234058518875,"-84.9525469682562, 45.361234058518875","POLYGON ((-84.9555482 45.3630089, -84.9556091 45.360438, -84.9555627 45.3603023, -84.9553155 45.3599895, -84.95520519999999 45.3598209, -84.9547481 45.3594125, -84.9496144 45.3594125, -84.9496144 45.3630089, -84.9525404 45.3630434, -84.95319499999999 45.3629712, -84.9555482 45.3630089))",533,0.04354102227152521,CLERK - RESORT TOWNSHIP,POINT (-84.9964208 45.3452545)
1129,MI,Michigan,northwestern michigan college,"Public, 4 Year",-85.58008327809294,44.76837156368944,"-85.58008327809294, 44.76837156368944","MULTIPOLYGON (((-85.5899737 44.7643554, -85.58995950000001 44.7643313, -85.5898959 44.7643154, -85.589364 44.7643142, -85.58907170000001 44.7642875, -85.5888767 44.7642754, -85.58860850000001 44.7642564, -85.5883939 44.7642164, -85.5882536 44.7641809, -85.5880908 44.7641307, -85.5879647 44.7640735, -85.58766079999999 44.7639085, -85.58760719999999 44.763899, -85.5875616 44.7639009, -85.5875195 44.763925, -85.5872451 44.764158, -85.5871405 44.7642113, -85.5870386 44.7642437, -85.586924 44.764264, -85.5831153 44.7642564, -85.58313939999999 44.7654885, -85.57992350000001 44.7654809, -85.5799243 44.7646786, -85.5787404 44.7646741, -85.57836399999999 44.7645872, -85.57778039999999 44.7645744, -85.57777419999999 44.7648055, -85.5750338 44.7648086, -85.57497480000001 44.7674061, -85.5756331 44.7674089, -85.5782543 44.7674201, -85.5783189 44.769372, -85.5835197 44.7693983, -85.58352840000001 44.7683849, -85.5835981 44.7678689, -85.5836858 44.767443, -85.5839598 44.7671413, -85.5851047 44.7661125, -85.5852831 44.7659979, -85.5856982 44.7658795, -85.58991709999999 44.7659174, -85.5899737 44.7643554)), ((-85.5797335 44.7695035, -85.57492019999999 44.7695135, -85.574814 44.7738552, -85.5754582 44.7743929, -85.5795803 44.7743955, -85.5795875 44.7739302, -85.579683 44.7738149, -85.5797335 44.7695035)))",510,0.07227512654551313,1ST CHRISTIAN CHURCH,POINT (-85.6503081 44.7245602)
1130,MI,Michigan,northwood university,"Private, 4 Year",-84.27902129586599,43.62948489900312,"-84.27902129586599, 43.62948489900312","POLYGON ((-84.2817397 43.6267092, -84.281744 43.6269035, -84.2817397 43.6272027, -84.2792924 43.6272128, -84.2790758 43.6272092, -84.2741754 43.6272154, -84.27337970000001 43.6272163, -84.2730382 43.6272167, -84.27265749999999 43.6272172, -84.2726536 43.6270122, -84.2726413 43.6263551, -84.272254 43.6264252, -84.2720594 43.6264604, -84.27203660000001 43.6264643, -84.2715692 43.6265447, -84.27094940000001 43.6266647, -84.2696315 43.6269037, -84.2690394 43.627048, -84.2686787 43.6271745, -84.2684361 43.6272394, -84.26833499999999 43.6272713, -84.2678033 43.6272974, -84.2675914 43.6272899, -84.267591 43.6277649, -84.26759029999999 43.6286964, -84.2670071 43.6286942, -84.2677963 43.6290761, -84.2796137 43.6347299, -84.2802614 43.6344844, -84.28055519999999 43.6343675, -84.28074719999999 43.6342949, -84.28098730000001 43.6342264, -84.2811124 43.6341917, -84.2811458 43.6341506, -84.2811633 43.634098, -84.2811487 43.6340348, -84.2810222 43.6337368, -84.28095089999999 43.6335631, -84.2808825 43.6333388, -84.2808694 43.6332009, -84.28089850000001 43.6329819, -84.2809436 43.6328577, -84.2810978 43.6326029, -84.2811883 43.6324774, -84.28131019999999 43.6322953, -84.2813853 43.6321888, -84.2814429 43.6320593, -84.2814479 43.6320298, -84.28148299999999 43.6318634, -84.2814912 43.6317704, -84.28150220000001 43.6305347, -84.2815791 43.6305343, -84.2816663 43.630534, -84.2821383 43.6305326, -84.2897112 43.6305363, -84.2902454 43.6305366, -84.2902727 43.6284581, -84.2902957 43.6267081, -84.2817397 43.6267092))",369,0.1763535740764323,CLERK - WILLIAMS TOWNSHIP,POINT (-84.0923548 43.6042574)
1131,MI,Michigan,oakland university,"Public, 4 Year",-83.20699313835722,42.668752315786605,"-83.20699313835722, 42.668752315786605","POLYGON ((-83.21981 42.667838, -83.21971670000001 42.6670879, -83.2196711 42.6667674, -83.2196014 42.6664991, -83.219419 42.6660337, -83.219065 42.6652615, -83.2188021 42.6646876, -83.2179921 42.6632586, -83.2176809 42.6627192, -83.21746640000001 42.6622971, -83.2172679 42.6618553, -83.2171606 42.6615249, -83.21706140000001 42.6611669, -83.21697020000001 42.6607527, -83.2168951 42.6602695, -83.2168736 42.6597882, -83.21689240000001 42.6593089, -83.2169541 42.6587842, -83.21703719999999 42.6583739, -83.2171767 42.6578571, -83.2173698 42.6573403, -83.2175683 42.6569063, -83.2178285 42.6564329, -83.218102 42.655992, -83.21842119999999 42.6555048, -83.2187055 42.6550886, -83.2189872 42.6546655, -83.2192715 42.6542408, -83.2194592 42.6539489, -83.2195545 42.6537674, -83.2196416 42.6535346, -83.2196591 42.6534715, -83.219639 42.6533142, -83.2195974 42.6532096, -83.21599380000001 42.6542487, -83.2155566 42.6543701, -83.21405729999999 42.6550486, -83.2136603 42.6551926, -83.2105597 42.6561079, -83.1993382 42.6600664, -83.1957041 42.6601427, -83.1932757 42.6601938, -83.19330530000001 42.6612147, -83.1934085 42.6641332, -83.1935106 42.6650256, -83.1935028 42.665846, -83.19346109999999 42.667213, -83.19364830000001 42.6702885, -83.19373899999999 42.6717797, -83.1938011 42.6727827, -83.1938531 42.6736218, -83.19426679999999 42.6802698, -83.2075631 42.6799837, -83.21033610000001 42.679924, -83.2109561 42.6798533, -83.2114243 42.6797395, -83.2120907 42.679524, -83.2120853 42.6794432, -83.2127625 42.6792557, -83.21321519999999 42.679134, -83.2138363 42.6789669, -83.21457169999999 42.6788477, -83.2153521 42.6787457, -83.2161371 42.6787197, -83.2207654 42.6787319, -83.2206712 42.6778918, -83.2206874 42.6776683, -83.2204217 42.675315, -83.22025530000001 42.672422, -83.21989689999999 42.668617, -83.21981 42.667838))",341,0.10916522973520214,1ST PRESBYTERIAN CHU,POINT (-83.2355949 42.5452229)
1132,MI,Michigan,olivet college,"Private, 4 Year",-84.92453728956244,42.43882081415135,"-84.92453728956244, 42.43882081415135","MULTIPOLYGON (((-84.9256729 42.4436364, -84.925945 42.4399677, -84.9265194 42.4389563, -84.925416 42.438603, -84.92477100000001 42.4398338, -84.9216911 42.4396996, -84.9215463 42.4412617, -84.92171260000001 42.4412728, -84.92164750000001 42.4423669, -84.9228629 42.4424139, -84.92277900000001 42.4436663, -84.9254993 42.4437432, -84.9256729 42.4436364)), ((-84.9245725 42.4339464, -84.9245858 42.4331367, -84.92320960000001 42.4331195, -84.9232694 42.4343659, -84.92374150000001 42.4349768, -84.9237614 42.4365911, -84.9263643 42.4365887, -84.9281694 42.4339464, -84.9245725 42.4339464)))",436,0.06727683260595763,CLERK - WALTON TOWNSHIP,POINT (-84.90876470000001 42.5094673)
1133,MI,Michigan,saginaw valley state university,"Public, 4 Year",-83.96207897487062,43.515615588249254,"-83.96207897487062, 43.515615588249254","POLYGON ((-83.9557437 43.5169926, -83.9558092 43.5169926, -83.9557295 43.5193994, -83.9555816 43.5228393, -83.95558490000001 43.5229051, -83.9555951 43.5229701, -83.95563679999999 43.5229882, -83.9602163 43.5230656, -83.9649174 43.5231368, -83.9674048 43.5231787, -83.9695794 43.5231922, -83.9733586 43.5232427, -83.9734024 43.5232304, -83.97343600000001 43.5232131, -83.97345610000001 43.5231919, -83.9734649 43.5231634, -83.9735617 43.5225171, -83.97361050000001 43.5218693, -83.9736032 43.521733, -83.9735685 43.5217087, -83.9735757 43.5212962, -83.97363300000001 43.5212875, -83.9736091 43.5207414, -83.9735232 43.5202652, -83.9734911 43.5197739, -83.9731554 43.5160194, -83.9730576 43.5145413, -83.9730268 43.5138627, -83.9730698 43.5132767, -83.9730807 43.5124093, -83.9731105 43.5106864, -83.9729746 43.5089624, -83.9729396 43.5088981, -83.97286269999999 43.5088726, -83.97135969999999 43.5088477, -83.9693961 43.5088225, -83.9688979 43.5087942, -83.96748239999999 43.5087899, -83.9658491 43.5087578, -83.9649259 43.5087373, -83.96428160000001 43.5087346, -83.9611994 43.5087172, -83.9610563 43.5087266, -83.960937 43.5087574, -83.9608561 43.5087909, -83.9607852 43.5088308, -83.960724 43.5088738, -83.96063839999999 43.5089742, -83.96045030000001 43.5089619, -83.96045530000001 43.5088359, -83.9604327 43.508792, -83.96039519999999 43.5087582, -83.9603176 43.508719, -83.96010649999999 43.5087124, -83.9598629 43.5087149, -83.9572489 43.5086861, -83.9559821 43.5086598, -83.9533069 43.5085717, -83.9532135 43.5094802, -83.9510442 43.509398, -83.9509109 43.5113214, -83.94567290000001 43.5112252, -83.94566829999999 43.511408, -83.94564680000001 43.5120468, -83.9456419 43.5121349, -83.9508666 43.5122301, -83.9508221 43.5131168, -83.9507256 43.515036, -83.9507074 43.5153951, -83.9506894 43.5157569, -83.9479243 43.5157069, -83.9454908 43.5156617, -83.9454726 43.5160247, -83.9454336 43.5167271, -83.94542269999999 43.5170917, -83.94541340000001 43.5173114, -83.94539880000001 43.5176549, -83.9478446 43.5176972, -83.9493186 43.517724, -83.9492535 43.5193529, -83.95050740000001 43.5193755, -83.95098040000001 43.5193841, -83.9510714 43.5175735, -83.95411590000001 43.5176286, -83.9541184 43.5175662, -83.9541284 43.5173106, -83.954142 43.5169651, -83.9557437 43.5169926))",365,0.044364816203158,CLERK - CARROLLTON TOWNSHIP,POINT (-83.9391954 43.466511)
1134,MI,Michigan,saginaw valley state university,"Public, 4 Year",-83.965027,43.5132238,"-83.965027, 43.5132238",POINT (-83.96502700000001 43.5132238),365,0.05337937094421723,CLERK - CARROLLTON TOWNSHIP,POINT (-83.9391954 43.466511)
1135,MI,Michigan,schoolcraft college,"Public, 4 Year",-83.42871707212522,42.418680957246494,"-83.42871707212522, 42.418680957246494","POLYGON ((-83.4252776 42.4231305, -83.4301121 42.4230042, -83.43019820000001 42.4247146, -83.4302002 42.424755, -83.4328206 42.4246982, -83.4323618 42.4146684, -83.4307807 42.4147076, -83.4307283 42.4141164, -83.4293462 42.4141508, -83.4292956 42.4131388, -83.42541660000001 42.4132108, -83.42513219999999 42.4134881, -83.424848 42.4140017, -83.42464390000001 42.414842, -83.4246492 42.4167827, -83.4247397 42.4181768, -83.4248513 42.4204572, -83.4249385 42.4216206, -83.4252776 42.4231305))",341,0.22557943349749804,1ST PRESBYTERIAN CHU,POINT (-83.2355949 42.5452229)
1136,MI,Michigan,siena heights university,"Private, 4 Year",-84.01711722545234,41.90567643955447,"-84.01711722545234, 41.90567643955447","POLYGON ((-84.0209698 41.9052675, -84.0188533 41.9052448, -84.01867609999999 41.9051309, -84.0186837 41.9043281, -84.0187949 41.9043277, -84.0188108 41.9037037, -84.0172481 41.9036998, -84.01626520000001 41.9036974, -84.01625780000001 41.9033803, -84.0162574 41.9033637, -84.0149797 41.9033615, -84.0149445 41.9029398, -84.01489290000001 41.9028856, -84.0147863 41.9028319, -84.01460179999999 41.902806, -84.0136172 41.9028181, -84.0133304 41.9028063, -84.0132399 41.9028926, -84.0132538 41.9029974, -84.0131889 41.9030694, -84.01313380000001 41.903264, -84.01309500000001 41.9033883, -84.01307490000001 41.903425, -84.01264 41.9034241, -84.0127181 41.9048699, -84.0128563 41.9050923, -84.0130607 41.9052168, -84.0130644 41.9052168, -84.0131954 41.905217, -84.01319909999999 41.9052618, -84.0132162 41.9058321, -84.0135324 41.9058298, -84.0135334 41.9058525, -84.0136092 41.905851, -84.0136942 41.9056292, -84.0137077 41.9056155, -84.0136926 41.9055619, -84.0136825 41.9052632, -84.0136801 41.9052034, -84.013676 41.9051025, -84.0149328 41.9050833, -84.0149189 41.9051876, -84.01491040000001 41.9052515, -84.0149167 41.9053376, -84.0149231 41.9053533, -84.01495009999999 41.9053688, -84.0149758 41.9053704, -84.0150064 41.9054123, -84.0151269 41.9054109, -84.01512889999999 41.9054794, -84.0151379 41.9058803, -84.0151417 41.9059812, -84.0152205 41.9059805, -84.01522199999999 41.9062074, -84.01522799999999 41.9063962, -84.0154615 41.9066154, -84.0157481 41.9067233, -84.0164633 41.9068804, -84.01681600000001 41.9071449, -84.0169933 41.9075829, -84.0176357 41.9079732, -84.0177199 41.9087773, -84.0178902 41.9090557, -84.01850899999999 41.9091478, -84.0200518 41.9082066, -84.0208573 41.9076982, -84.02099509999999 41.907613, -84.0209911 41.9072913, -84.0210115 41.9069762, -84.0210666 41.9067978, -84.0208253 41.9066142, -84.0207085 41.9063622, -84.0207004 41.9056957, -84.0209614 41.9056972, -84.0209698 41.9052675))",447,0.04742327164188806,CLERK - MADISON CHARTER TOWNSHIP,POINT (-84.04358790000001 41.8632678)
